ID,Name,Table,DataType,DataCategory,Description,IsHidden,IsUnique,IsKey,IsNullable,Alignment,SummarizeBy,ColumnStorage,Type,SourceColumn,Expression,FormatString,IsAvailableInMDX,SortByColumn,GroupingBehavior,SourceProviderType,DisplayFolder,AlternateOf,LineageTag
376452,"Date","excel_upcoming","Text","Regular","",False,False,False,True,"Default","None","upcoming (376436)$date (376452)","Data","Date","","",True,"","GroupOnValue","","","","996af53e-6a1e-4eca-ada0-08e4f721ce24"
384556,"Contract_Type","excel_upcoming","Text","Regular","",False,False,False,True,"Default","None","upcoming (376436)$contract type (384556)","Data","Contract_Type","","",True,"","GroupOnValue","","","","3d972d18-04df-4f4c-8279-37bd393db02f"
385614,"PIC","excel_upcoming","Text","Regular","",False,False,False,True,"Default","None","upcoming (376436)$pic (385614)","Data","PIC","","",True,"","GroupOnValue","","","","2df082dc-9c7b-4be1-8ed3-a541d17e1b5d"
703470,"Remarks","excel_upcoming","Text","Regular","",False,False,False,True,"Default","None","upcoming (376436)$remarks (703470)","Data","Remarks","","",True,"","GroupOnValue","","","","b406c960-18a9-41ac-af2a-dbaa44d8a17c"
703471,"updated","excel_upcoming","Text","Regular","",False,False,False,True,"Default","None","upcoming (376436)$updated (703471)","Data","updated","","",True,"","GroupOnValue","","","","481165b9-5745-44c8-a1b5-aab551a5f4b1"
399747,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","_CombinedPICStatus","Integer","RowNumber","",True,True,True,False,"Default","Default","Table (399746)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (399747)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
402421,"PIC","_CombinedPICStatus","Text","Regular","",False,False,False,True,"Default","None","Table (399746)$PIC (402421)","CalculatedTableColumn","PIC","","",True,"","GroupOnValue","","","","c9c3b0d2-ffd4-44b8-ada4-f9df404dbf63"
402423,"Stage","_CombinedPICStatus","Text","Regular","",False,False,False,True,"Default","None","Table (399746)$Stage (402423)","CalculatedTableColumn","Stage","","",True,"","GroupOnValue","","","","6e58ff48-8bc9-477e-813d-d50c7d0a321a"
415669,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","excel_bid_agenda","Integer","RowNumber","",True,True,True,False,"Default","Default","bid agenda (415668)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (415669)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
415699,"Contract_Number","excel_bid_agenda","Text","Regular","",False,False,False,True,"Default","None","bid agenda (415668)$contract number (415699)","Data","Contract_Number","","",True,"","GroupOnValue","","","","dbf3b7b7-22b6-4436-9ee3-394a0f8fa8e8"
415700,"Contract_Name","excel_bid_agenda","Text","Regular","",False,False,False,True,"Default","None","bid agenda (415668)$contract name (415700)","Data","Contract_Name","","",True,"","GroupOnValue","","","","67c971d6-7d6e-41dc-8c11-d5ec0432eed2"
415701,"PIC","excel_bid_agenda","Text","Regular","",False,False,False,True,"Default","None","bid agenda (415668)$pic (415701)","Data","PIC","","",True,"","GroupOnValue","","","","551abb6f-66f4-4d2b-9492-61a103046155"
415702,"Contract_Req","excel_bid_agenda","Date","Regular","",False,False,False,True,"Default","None","bid agenda (415668)$contract req (415702)","Data","Contract_Req","","Long Date",True,"","GroupOnValue","","","","ab7df082-e139-4d97-be66-c03af3416c35"
415710,"AR_Approval","excel_bid_agenda","Date","Regular","",False,False,False,True,"Default","None","bid agenda (415668)$ar approval (415710)","Data","AR_Approval","","Long Date",True,"","GroupOnValue","","","","19721ccf-c8a1-4c44-9453-d66b4056c736"
415718,"ar_approved","excel_bid_agenda","Date","Regular","",False,False,False,True,"Default","None","bid agenda (415668)$ar approved (415718)","Data","ar_approved","","Long Date",True,"","GroupOnValue","","","","4bc69f59-3450-42dc-88bf-8fb68c21624d"
415726,"draft_contract","excel_bid_agenda","Date","Regular","",False,False,False,True,"Default","None","bid agenda (415668)$draft contract (415726)","Data","draft_contract","","Long Date",True,"","GroupOnValue","","","","b2d56797-1e2a-4806-96aa-b35b2059ae1e"
415734,"Contract_Final","excel_bid_agenda","Date","Regular","",False,False,False,True,"Default","None","bid agenda (415668)$contract final (415734)","Data","Contract_Final","","Long Date",True,"","GroupOnValue","","","","cd3aa29c-a40d-43d9-b18e-7085aaaa34fb"
415742,"internal_routinng","excel_bid_agenda","Date","Regular","",False,False,False,True,"Default","None","bid agenda (415668)$internal routinng (415742)","Data","internal_routinng","","Long Date",True,"","GroupOnValue","","","","e74fec24-e362-4e6d-ad3a-676906702347"
415750,"vendor_routing","excel_bid_agenda","Date","Regular","",False,False,False,True,"Default","None","bid agenda (415668)$vendor routing (415750)","Data","vendor_routing","","Long Date",True,"","GroupOnValue","","","","417e414d-8da0-4bee-9005-0d38bab26058"
422766,"_CR-ARApproval","excel_bid_agenda","Integer","Regular","",False,False,False,True,"Default","Sum","bid agenda (415668)$Column (422766)","Calculated","","excel_bid_agenda[ar_approval] - excel_bid_agenda[contract_req]","0",True,"","GroupOnValue","","","","e9597408-befc-45bf-b747-2828edf7e762"
426818,"_ARapproved-ARapproval","excel_bid_agenda","Integer","Regular","",False,False,False,True,"Default","Sum","bid agenda (415668)$Column (426818)","Calculated","","excel_bid_agenda[ar_approved] - excel_bid_agenda[ar_approval]","0",True,"","GroupOnValue","","","","d7d56cab-30ae-4327-ae96-56fa62be0239"
430870,"_DraftContract-ARapproved","excel_bid_agenda","Integer","Regular","",False,False,False,True,"Default","Sum","bid agenda (415668)$Column (430870)","Calculated","","excel_bid_agenda[draft_contract] - excel_bid_agenda[ar_approved]","0",True,"","GroupOnValue","","","","b78928fe-2322-4aeb-b71d-f38ff42b30f5"
434922,"_ContractFinal-DraftContract","excel_bid_agenda","Integer","Regular","",False,False,False,True,"Default","Sum","bid agenda (415668)$Column (434922)","Calculated","","excel_bid_agenda[contract_final] - excel_bid_agenda[draft_contract]","0",True,"","GroupOnValue","","","","b73869d4-6514-43f8-8444-bd3b1c6056e2"
438962,"_InternalRouting-ContractFinal","excel_bid_agenda","Integer","Regular","",False,False,False,True,"Default","Sum","bid agenda (415668)$Column (438962)","Calculated","","excel_bid_agenda[internal_routinng] - excel_bid_agenda[contract_final]","0",True,"","GroupOnValue","","","","e262de16-a91b-44dd-8f10-76b06164ff04"
443014,"_VendorRouting-InternalRouting","excel_bid_agenda","Integer","Regular","",False,False,False,True,"Default","Sum","bid agenda (415668)$Column (443014)","Calculated","","excel_bid_agenda[vendor_routing] - excel_bid_agenda[internal_routinng]","0",True,"","GroupOnValue","","","","683c3b5a-1e8b-4b59-8c44-0ce2ced6194a"
415672,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_1dd2e0c7-843d-4053-89f2-e982307902ed","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable 1dd2e0c7 843d 4053 89f2 e982307902ed (415671)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (415672)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
415703,"Date","LocalDateTable_1dd2e0c7-843d-4053-89f2-e982307902ed","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable 1dd2e0c7 843d 4053 89f2 e982307902ed (415671)$Date (415703)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","c637d867-04f4-43ca-98e3-bbbf4d32d5c3"
415704,"Year","LocalDateTable_1dd2e0c7-843d-4053-89f2-e982307902ed","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable 1dd2e0c7 843d 4053 89f2 e982307902ed (415671)$Year (415704)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","9d09a3dc-b3e5-4bdc-8e1c-725ef4b4f78f"
415705,"MonthNo","LocalDateTable_1dd2e0c7-843d-4053-89f2-e982307902ed","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable 1dd2e0c7 843d 4053 89f2 e982307902ed (415671)$MonthNo (415705)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","ab5e5090-70a6-40f2-b1db-386d529e510e"
415706,"Month","LocalDateTable_1dd2e0c7-843d-4053-89f2-e982307902ed","Text","Months","",True,False,False,True,"Default","None","LocalDateTable 1dd2e0c7 843d 4053 89f2 e982307902ed (415671)$Month (415706)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","7a448443-f95e-4645-a559-d4356c837909"
415707,"QuarterNo","LocalDateTable_1dd2e0c7-843d-4053-89f2-e982307902ed","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable 1dd2e0c7 843d 4053 89f2 e982307902ed (415671)$QuarterNo (415707)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","6825e30b-c773-49c3-9d8b-582c32749693"
415708,"Quarter","LocalDateTable_1dd2e0c7-843d-4053-89f2-e982307902ed","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable 1dd2e0c7 843d 4053 89f2 e982307902ed (415671)$Quarter (415708)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","a38756de-b9f9-48b8-8449-8c7182ea00d9"
415709,"Day","LocalDateTable_1dd2e0c7-843d-4053-89f2-e982307902ed","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable 1dd2e0c7 843d 4053 89f2 e982307902ed (415671)$Day (415709)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","ddf581b7-da90-4dcd-8510-13216b3ee18c"
415675,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_9d5cac2e-2e71-4d5d-9506-7e736e8625b1","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable 9d5cac2e 2e71 4d5d 9506 7e736e8625b1 (415674)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (415675)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
415711,"Date","LocalDateTable_9d5cac2e-2e71-4d5d-9506-7e736e8625b1","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable 9d5cac2e 2e71 4d5d 9506 7e736e8625b1 (415674)$Date (415711)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","f8d6944a-598f-4efa-b42c-1e2b4a06ec10"
415712,"Year","LocalDateTable_9d5cac2e-2e71-4d5d-9506-7e736e8625b1","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable 9d5cac2e 2e71 4d5d 9506 7e736e8625b1 (415674)$Year (415712)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","24c4c4ad-2d10-4512-91b5-111261d5739c"
415713,"MonthNo","LocalDateTable_9d5cac2e-2e71-4d5d-9506-7e736e8625b1","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable 9d5cac2e 2e71 4d5d 9506 7e736e8625b1 (415674)$MonthNo (415713)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","7e0b2180-8bcb-4779-8aa7-0f1716911a2e"
415714,"Month","LocalDateTable_9d5cac2e-2e71-4d5d-9506-7e736e8625b1","Text","Months","",True,False,False,True,"Default","None","LocalDateTable 9d5cac2e 2e71 4d5d 9506 7e736e8625b1 (415674)$Month (415714)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","1f29ca98-c669-4503-aeb6-1ffe1002e361"
415715,"QuarterNo","LocalDateTable_9d5cac2e-2e71-4d5d-9506-7e736e8625b1","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable 9d5cac2e 2e71 4d5d 9506 7e736e8625b1 (415674)$QuarterNo (415715)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","3ba6d4f0-aa84-4078-b193-1a2b3fce6ea6"
415716,"Quarter","LocalDateTable_9d5cac2e-2e71-4d5d-9506-7e736e8625b1","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable 9d5cac2e 2e71 4d5d 9506 7e736e8625b1 (415674)$Quarter (415716)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","a0701ea3-60fd-4d53-9bdc-603277a43b3b"
415717,"Day","LocalDateTable_9d5cac2e-2e71-4d5d-9506-7e736e8625b1","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable 9d5cac2e 2e71 4d5d 9506 7e736e8625b1 (415674)$Day (415717)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","fa22554b-d8c0-40ab-93ed-f6abd7bc5c59"
415678,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_1b5efebf-283b-420e-8567-e818e9a2105b","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable 1b5efebf 283b 420e 8567 e818e9a2105b (415677)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (415678)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
415719,"Date","LocalDateTable_1b5efebf-283b-420e-8567-e818e9a2105b","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable 1b5efebf 283b 420e 8567 e818e9a2105b (415677)$Date (415719)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","c5b08915-c57f-468e-aaf9-cbe62006882e"
415720,"Year","LocalDateTable_1b5efebf-283b-420e-8567-e818e9a2105b","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable 1b5efebf 283b 420e 8567 e818e9a2105b (415677)$Year (415720)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","8c875a28-a627-4aa7-8d55-2eee6139358a"
415721,"MonthNo","LocalDateTable_1b5efebf-283b-420e-8567-e818e9a2105b","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable 1b5efebf 283b 420e 8567 e818e9a2105b (415677)$MonthNo (415721)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","88cf88d8-eded-4f22-be6c-6f7b36f49a04"
415722,"Month","LocalDateTable_1b5efebf-283b-420e-8567-e818e9a2105b","Text","Months","",True,False,False,True,"Default","None","LocalDateTable 1b5efebf 283b 420e 8567 e818e9a2105b (415677)$Month (415722)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","5b9e014a-d865-448e-9e2f-a42dc534166d"
415723,"QuarterNo","LocalDateTable_1b5efebf-283b-420e-8567-e818e9a2105b","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable 1b5efebf 283b 420e 8567 e818e9a2105b (415677)$QuarterNo (415723)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","fd8e13c5-452f-41ae-b390-89100a796e96"
415724,"Quarter","LocalDateTable_1b5efebf-283b-420e-8567-e818e9a2105b","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable 1b5efebf 283b 420e 8567 e818e9a2105b (415677)$Quarter (415724)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","e15638c7-6e33-44f0-91de-1cf5b9b85f13"
415725,"Day","LocalDateTable_1b5efebf-283b-420e-8567-e818e9a2105b","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable 1b5efebf 283b 420e 8567 e818e9a2105b (415677)$Day (415725)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","dff504ff-44a2-48db-877c-3d10eb13409b"
415681,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_e2511a7c-5ae3-4d18-b040-8e921f4a58f5","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable e2511a7c 5ae3 4d18 b040 8e921f4a58f5 (415680)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (415681)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
415727,"Date","LocalDateTable_e2511a7c-5ae3-4d18-b040-8e921f4a58f5","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable e2511a7c 5ae3 4d18 b040 8e921f4a58f5 (415680)$Date (415727)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","5fa3cdea-d12f-431a-ba2b-77ad8a4fe4a1"
415728,"Year","LocalDateTable_e2511a7c-5ae3-4d18-b040-8e921f4a58f5","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable e2511a7c 5ae3 4d18 b040 8e921f4a58f5 (415680)$Year (415728)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","97008040-c3be-4a9e-aa3f-dcfea7e21a78"
415729,"MonthNo","LocalDateTable_e2511a7c-5ae3-4d18-b040-8e921f4a58f5","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable e2511a7c 5ae3 4d18 b040 8e921f4a58f5 (415680)$MonthNo (415729)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","dc427bf4-f050-4bd7-8dea-0e5793d6f2b2"
415730,"Month","LocalDateTable_e2511a7c-5ae3-4d18-b040-8e921f4a58f5","Text","Months","",True,False,False,True,"Default","None","LocalDateTable e2511a7c 5ae3 4d18 b040 8e921f4a58f5 (415680)$Month (415730)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","500105a7-0744-41d3-858b-c665123ba434"
415731,"QuarterNo","LocalDateTable_e2511a7c-5ae3-4d18-b040-8e921f4a58f5","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable e2511a7c 5ae3 4d18 b040 8e921f4a58f5 (415680)$QuarterNo (415731)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","1d3660f3-5064-4d29-b8d2-c3d4f39fee8d"
415732,"Quarter","LocalDateTable_e2511a7c-5ae3-4d18-b040-8e921f4a58f5","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable e2511a7c 5ae3 4d18 b040 8e921f4a58f5 (415680)$Quarter (415732)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","6a8a5902-b11a-4561-a14e-e2f793c3d51b"
415733,"Day","LocalDateTable_e2511a7c-5ae3-4d18-b040-8e921f4a58f5","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable e2511a7c 5ae3 4d18 b040 8e921f4a58f5 (415680)$Day (415733)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","ee3e9a8f-846d-41c5-8d09-a4010d7744d7"
415684,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_9b9ee2e7-6307-4bb0-9681-bab2968df51e","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable 9b9ee2e7 6307 4bb0 9681 bab2968df51e (415683)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (415684)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
415735,"Date","LocalDateTable_9b9ee2e7-6307-4bb0-9681-bab2968df51e","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable 9b9ee2e7 6307 4bb0 9681 bab2968df51e (415683)$Date (415735)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","07373eaf-1e91-432d-8834-c7a56b7c69ee"
415736,"Year","LocalDateTable_9b9ee2e7-6307-4bb0-9681-bab2968df51e","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable 9b9ee2e7 6307 4bb0 9681 bab2968df51e (415683)$Year (415736)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","42ed89e8-47f4-42a2-afc4-f14cb379bcab"
415737,"MonthNo","LocalDateTable_9b9ee2e7-6307-4bb0-9681-bab2968df51e","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable 9b9ee2e7 6307 4bb0 9681 bab2968df51e (415683)$MonthNo (415737)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","5699f8fa-a8f8-46cb-8f1b-a04bb22c2eb2"
415738,"Month","LocalDateTable_9b9ee2e7-6307-4bb0-9681-bab2968df51e","Text","Months","",True,False,False,True,"Default","None","LocalDateTable 9b9ee2e7 6307 4bb0 9681 bab2968df51e (415683)$Month (415738)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","a568599b-f335-4ca5-8516-bea5a286cb78"
415739,"QuarterNo","LocalDateTable_9b9ee2e7-6307-4bb0-9681-bab2968df51e","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable 9b9ee2e7 6307 4bb0 9681 bab2968df51e (415683)$QuarterNo (415739)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","c73f3325-1193-4f92-9bff-69e3958d012f"
415740,"Quarter","LocalDateTable_9b9ee2e7-6307-4bb0-9681-bab2968df51e","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable 9b9ee2e7 6307 4bb0 9681 bab2968df51e (415683)$Quarter (415740)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","2cef7d5f-c50e-402b-a7b1-8e38d327c032"
415741,"Day","LocalDateTable_9b9ee2e7-6307-4bb0-9681-bab2968df51e","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable 9b9ee2e7 6307 4bb0 9681 bab2968df51e (415683)$Day (415741)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","69aa55da-50b6-4950-8ce7-69caedc1186b"
415687,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_c4123034-cd12-432c-a77e-98c9d9e7cdb9","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable c4123034 cd12 432c a77e 98c9d9e7cdb9 (415686)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (415687)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
415743,"Date","LocalDateTable_c4123034-cd12-432c-a77e-98c9d9e7cdb9","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable c4123034 cd12 432c a77e 98c9d9e7cdb9 (415686)$Date (415743)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","a1cb8bd4-0be3-440d-b358-82042a821172"
415744,"Year","LocalDateTable_c4123034-cd12-432c-a77e-98c9d9e7cdb9","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable c4123034 cd12 432c a77e 98c9d9e7cdb9 (415686)$Year (415744)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","7aa8ff1c-5937-4e02-acc8-e729a0b5b5f5"
415745,"MonthNo","LocalDateTable_c4123034-cd12-432c-a77e-98c9d9e7cdb9","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable c4123034 cd12 432c a77e 98c9d9e7cdb9 (415686)$MonthNo (415745)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","41d9392f-5574-45c5-9993-b1438da7535a"
415746,"Month","LocalDateTable_c4123034-cd12-432c-a77e-98c9d9e7cdb9","Text","Months","",True,False,False,True,"Default","None","LocalDateTable c4123034 cd12 432c a77e 98c9d9e7cdb9 (415686)$Month (415746)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","a94980eb-b01a-4782-a731-e4cf2c47d979"
415747,"QuarterNo","LocalDateTable_c4123034-cd12-432c-a77e-98c9d9e7cdb9","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable c4123034 cd12 432c a77e 98c9d9e7cdb9 (415686)$QuarterNo (415747)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","9642541a-f66a-432c-bc75-639d182222d9"
415748,"Quarter","LocalDateTable_c4123034-cd12-432c-a77e-98c9d9e7cdb9","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable c4123034 cd12 432c a77e 98c9d9e7cdb9 (415686)$Quarter (415748)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","ea49a7d2-b4af-4c54-93a4-c9129790dbe5"
415749,"Day","LocalDateTable_c4123034-cd12-432c-a77e-98c9d9e7cdb9","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable c4123034 cd12 432c a77e 98c9d9e7cdb9 (415686)$Day (415749)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","d489e202-0198-419b-a8ff-a4b141b57694"
415690,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_fccf9846-6d92-43ba-b995-d44397eb0897","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable fccf9846 6d92 43ba b995 d44397eb0897 (415689)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (415690)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
415751,"Date","LocalDateTable_fccf9846-6d92-43ba-b995-d44397eb0897","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable fccf9846 6d92 43ba b995 d44397eb0897 (415689)$Date (415751)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","c184e30e-368e-4199-a83a-4b7be9a3b0cc"
415752,"Year","LocalDateTable_fccf9846-6d92-43ba-b995-d44397eb0897","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable fccf9846 6d92 43ba b995 d44397eb0897 (415689)$Year (415752)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","81b0f624-b376-4f22-8632-044ea42572c6"
415753,"MonthNo","LocalDateTable_fccf9846-6d92-43ba-b995-d44397eb0897","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable fccf9846 6d92 43ba b995 d44397eb0897 (415689)$MonthNo (415753)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","f7ab4bdf-6509-4b24-96cc-e3f9d179e482"
415754,"Month","LocalDateTable_fccf9846-6d92-43ba-b995-d44397eb0897","Text","Months","",True,False,False,True,"Default","None","LocalDateTable fccf9846 6d92 43ba b995 d44397eb0897 (415689)$Month (415754)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","0c5b8ac0-a4eb-489d-acba-dfef36046d20"
415755,"QuarterNo","LocalDateTable_fccf9846-6d92-43ba-b995-d44397eb0897","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable fccf9846 6d92 43ba b995 d44397eb0897 (415689)$QuarterNo (415755)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","7da78f2f-73a0-4d5f-8f52-0622f75b81d9"
415756,"Quarter","LocalDateTable_fccf9846-6d92-43ba-b995-d44397eb0897","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable fccf9846 6d92 43ba b995 d44397eb0897 (415689)$Quarter (415756)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","a11a116f-223e-436e-b2cc-ea7c3465609d"
415757,"Day","LocalDateTable_fccf9846-6d92-43ba-b995-d44397eb0897","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable fccf9846 6d92 43ba b995 d44397eb0897 (415689)$Day (415757)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","86ec34dc-accc-438c-bc00-adc47bb61bb3"
505419,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","_sort","Integer","RowNumber","",True,True,True,False,"Default","Default"," sort (505418)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (505419)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
